65.272
65.656
65.797
65.527
65.299
65.28
64.962
64.947
64.7
64.455
64.489
64.602
64.692
64.456
63.985
63.417
62.861
62.344
62.079
61.781
61.611
61.403
61.366
60.949
60.821
61.069
61.15
60.831
60.444
60.022
59.667
59.359
59.317
59.065
59.175
59.287
59.246
59.432
59.123
59.013
58.771
58.604
58.845
59.371
59.927
60.396
60.808
61.089
61.341
61.5
61.63
61.791
61.926
61.879
61.829
61.479
61.248
61.078
61.013
60.82
60.539
60.151
59.828
59.808
59.859
59.62
59.172
58.701
58.296
57.833
57.345
56.827
56.373
55.92
55.515
55.051
54.554
54.112
53.795
53.444
53.066
52.639
52.186
51.762
51.369
51.212
50.921
50.52
50.193
50.035
49.843
49.703
49.288
48.817
48.349
47.907
47.436
47.033
46.527
46.026
45.666
45.287
44.827
44.312
43.755
43.27
42.875
42.427
41.984
41.558
41.486
41.233
40.914
40.572
40.238
39.811
39.342
38.969
38.556
38.132
37.597
37.12
36.619
36.089
35.556
35.072
34.617
34.211
33.687
33.306
33.088
32.872
32.502
32.281
32.104
31.738
31.223
30.667
30.098
29.584
29.128
28.643
28.096
27.523
26.943
26.355
25.811
25.276
24.729
24.165
23.623
23.139
22.746
22.348
21.944
21.407
20.936
20.491
19.981
19.549
19.311
19.103
18.669
18.54
18.572
18.604
18.605
18.417
18.187
18
18.319
18.605
18.741
18.758
19.19
19.306
19.45
19.589
20.019
20.219
20.309
20.298
20.682
21.162
21.673
22.124
22.598
23.146
23.546
23.829
24.066
24.222
24.102
24.088
24.394
24.68
24.833
25.027
24.917
25.062
25.049
24.927
24.527
24.256
24.321
24.62
24.725
25.081
25.488
25.958
26.22
26.167
25.936
25.723
25.552
25.667
25.959
25.986
25.821
25.817
25.887
25.965
26.079
26.071
26.286
26.692
27.084
27.565
28.092
28.614
29.112
29.54
29.909
30.353
30.817
31.272
31.826
32.395
32.9
33.274
33.492
33.769
34.269
34.83
35.405
35.915
36.374
36.844
37.327
37.817
38.42
39.028
39.648
40.264
40.86
41.46
42.066
42.67
43.272
43.849
44.407
44.951
45.476
46.005
46.536
47.046
47.542
48.087
48.655
49.234
49.833
50.442
51.038
51.63
52.185
52.752
53.326
53.798
54.32
54.823
55.176
55.567
56.112
56.687
57.285
57.894
58.502
59.111
59.666
60.196
60.687
61.13
61.677
62.011
62.358
62.48
62.345
62.102
61.846
61.99
62.472
63.01
63.541
64.017
64.37
64.316
64.107
63.754
63.462
63.772
63.742
63.555
63.315
63.08
63.018
62.774
62.964
62.715
62.487
62.487
62.515
62.779
63.289
63.713
64.13
64.68
65.248
65.671
66.109
66.294
66.081
65.982
65.81
65.93
65.861
65.994
66.092
65.9
66.114
66.547
66.771
66.706
66.759
67
66.878
66.728
66.804
66.636
66.448
66.249
65.966
65.571
65.455
65.433
65.624
65.506
65.342
65.432
65.193
65.173
65.198
65.394
65.219
64.989
65.08
